Time,TSI
319,50.75
320,50.75
321,50.59
322,50.59
323,50.47
324,50.47
325,50.45
326,50.45
327,50.56
328,50.56
329,50.75
330,50.75
331,51.0
332,51.0
333,51.3
334,51.3
335,51.53
336,51.53
337,51.57
338,51.57
339,51.34
340,51.34
341,50.82
342,50.82
343,50.22
344,50.22
345,49.89
346,49.89
347,49.9
348,49.9
349,50.16
350,50.16
351,50.57
352,50.57
353,51.07
354,51.07
355,51.48
356,51.48
357,51.63
358,51.63
359,51.66
360,51.66
361,51.72
362,51.72
363,51.7
364,51.7
365,51.51
366,51.51
367,51.15
368,51.15
369,50.74
370,50.74
371,50.44
372,50.44
373,50.29
374,50.29
375,50.26
376,50.26
377,50.33
378,50.33
379,50.6
380,50.6
381,51.15
382,51.15
383,51.74
384,51.74
385,52.02
386,52.02
387,52.0
388,52.0
389,51.88
390,51.88
391,51.8
392,51.8
393,51.76
394,51.76
395,51.75
396,51.75
397,51.82
398,51.82
399,52.02
400,52.02
401,52.3
402,52.3
403,52.55
404,52.55
405,52.74
406,52.74
407,52.89
408,52.89
409,52.98
410,52.98
411,53.02
412,53.02
413,53.05
414,53.05
415,53.08
416,53.08
417,53.12
418,53.12
419,53.17
420,53.17
421,53.2
422,53.2
423,53.21
424,53.21
425,53.21
426,53.21
427,53.21
428,53.21
429,53.24
430,53.24
431,53.32
432,53.32
433,53.41
434,53.41
435,53.46
436,53.46
437,53.47
438,53.47
439,53.47
440,53.47
441,53.43
442,53.43
443,53.34
444,53.34
445,53.25
446,53.25
447,53.19
448,53.19
449,53.19
450,53.19
451,53.23
452,53.23
453,53.29
454,53.29
455,53.33
456,53.33
457,53.34
458,53.34
459,53.37
460,53.37
461,53.4
462,53.4
463,53.4
464,53.4
465,53.37
466,53.37
467,53.35
468,53.35
469,53.36
470,53.36
471,53.4
472,53.4
473,53.46
474,53.46
475,53.52
476,53.52
477,53.57
478,53.57
479,53.59
480,53.59
481,53.58
482,53.58
483,53.56
484,53.56
485,53.53
486,53.53
487,53.51
488,53.51
489,53.49
490,53.49
491,53.49
492,53.49
493,53.51
494,53.51
495,53.55
496,53.55
497,53.6
498,53.6
499,53.63
500,53.63
501,53.65
502,53.65
503,53.66
504,53.66
505,53.66
506,53.66
507,53.65
508,53.65
509,53.65
510,53.65
511,53.67
512,53.67
513,53.69
514,53.69
515,53.71
516,53.71
517,53.74
518,53.74
519,53.76
520,53.76
521,53.77
522,53.77
523,53.76
524,53.76
525,53.77
526,53.77
527,53.8
528,53.8
529,53.84
530,53.84
531,53.86
532,53.86
533,53.89
534,53.89
535,53.92
536,53.92
537,53.93
538,53.93
539,53.92
540,53.92
541,53.91
542,53.91
543,53.88
544,53.88
545,53.86
546,53.86
547,53.87
548,53.87
549,53.9
550,53.9
551,53.95
552,53.95
553,53.99
554,53.99
555,54.01
556,54.01
557,54.01
558,54.01
559,54.01
560,54.01
561,54.0
562,54.0
563,53.99
564,53.99
565,53.99
566,53.99
567,54.0
568,54.0
569,54.01
570,54.01
571,54.04
572,54.04
573,54.09
574,54.09
575,54.15
576,54.15
577,54.19
578,54.19
579,54.21
580,54.21
581,54.23
582,54.23
583,54.23
584,54.23
585,54.23
586,54.23
587,54.21
588,54.21
589,54.21
590,54.21
591,54.24
592,54.24
593,54.28
594,54.28
595,54.32
596,54.32
597,54.34
598,54.34
599,54.35
600,54.35
601,54.34
602,54.34
603,54.33
604,54.33
605,54.35
606,54.35
607,54.37
608,54.37
609,54.4
610,54.4
611,54.42
612,54.42
613,54.45
614,54.45
615,54.48
616,54.48
617,54.5
618,54.5
619,54.54
620,54.54
621,54.57
622,54.57
623,54.61
624,54.61
625,54.63
626,54.63
627,54.66
628,54.66
629,54.67
630,54.67
631,54.69
632,54.69
633,54.74
634,54.74
635,54.82
636,54.82
637,54.89
638,54.89
639,54.93
640,54.93
641,54.94
642,54.94
643,54.93
644,54.93
645,54.92
646,54.92
647,54.93
648,54.93
649,54.96
650,54.96
651,55.0
652,55.0
653,55.04
654,55.04
655,55.09
656,55.09
657,55.13
658,55.13
659,55.14
660,55.14
661,55.14
662,55.14
663,55.15
664,55.15
665,55.17
666,55.17
667,55.2
668,55.2
669,55.26
670,55.26
671,55.33
672,55.33
673,55.4
674,55.4
675,55.44
676,55.44
677,55.45
678,55.45
679,55.45
680,55.45
681,55.46
682,55.46
683,55.5
684,55.5
685,55.56
686,55.56
687,55.62
688,55.62
689,55.67
690,55.67
691,55.72
692,55.72
693,55.76
694,55.76
695,55.79
696,55.79
697,55.8
698,55.8
699,55.82
700,55.82
701,55.84
702,55.84
703,55.87
704,55.87
705,55.89
706,55.89
707,55.9
708,55.9
709,55.9
710,55.9
711,55.94
712,55.94
713,56.01
714,56.01
715,56.08
716,56.08
717,56.13
718,56.13
719,56.17
720,56.17
721,56.17
722,56.17
723,56.16
724,56.16
725,56.16
726,56.16
727,56.18
728,56.18
729,56.23
730,56.23
731,56.27
732,56.27
733,56.31
734,56.31
735,56.33
736,56.33
737,56.34
738,56.34
739,56.33
740,56.33
741,56.3
742,56.3
743,56.29
744,56.29
745,56.29
746,56.29
747,56.32
748,56.32
749,56.36
750,56.36
751,56.4
752,56.4
753,56.43
754,56.43
755,56.46
756,56.46
757,56.49
758,56.49
759,56.51
760,56.51
761,56.52
762,56.52
763,56.51
764,56.51
765,56.51
766,56.51
767,56.53
768,56.53
769,56.56
770,56.56
771,56.6
772,56.6
773,56.64
774,56.64
775,56.66
776,56.66
777,56.66
778,56.66
779,56.64
780,56.64
781,56.61
782,56.61
783,56.58
784,56.58
785,56.57
786,56.57
787,56.57
788,56.57
789,56.57
790,56.57
791,56.61
792,56.61
793,56.65
794,56.65
795,56.66
796,56.66
797,56.64
798,56.64
799,56.61
800,56.61
801,56.59
802,56.59
803,56.58
804,56.58
805,56.57
806,56.57
807,56.57
808,56.57
809,56.59
810,56.59
811,56.63
812,56.63
813,56.68
814,56.68
815,56.7
816,56.7
817,56.7
818,56.7
819,56.7
820,56.7
821,56.7
822,56.7
823,56.67
824,56.67
825,56.62
826,56.62
827,56.57
828,56.57
829,56.56
830,56.56
831,56.57
832,56.57
833,56.6
834,56.6
835,56.65
836,56.65
837,56.7
838,56.7
839,56.71
840,56.71
841,56.67
842,56.67
843,56.63
844,56.63
845,56.61
846,56.61
847,56.61
848,56.61
849,56.63
850,56.63
851,56.65
852,56.65
853,56.67
854,56.67
855,56.65
856,56.65
857,56.63
858,56.63
859,56.62
860,56.62
861,56.6
862,56.6
863,56.57
864,56.57
865,56.53
866,56.53
867,56.49
868,56.49
869,56.48
870,56.48
871,56.49
872,56.49
873,56.5
874,56.5
875,56.49
876,56.49
877,56.47
878,56.47
879,56.44
880,56.44
881,56.43
882,56.43
883,56.42
884,56.42
885,56.42
886,56.42
887,56.42
888,56.42
889,56.44
890,56.44
891,56.46
892,56.46
893,56.45
894,56.45
895,56.45
896,56.45
897,56.44
898,56.44
899,56.43
900,56.43
901,56.41
902,56.41
903,56.4
904,56.4
905,56.4
906,56.4
907,56.4
908,56.4
909,56.42
910,56.42
911,56.43
912,56.43
913,56.43
914,56.43
915,56.41
916,56.41
917,56.39
918,56.39
919,56.35
920,56.35
921,56.32
922,56.32
923,56.3
924,56.3
925,56.3
926,56.3
927,56.32
928,56.32
929,56.33
930,56.33
931,56.34
932,56.34
933,56.32
934,56.32
935,56.28
936,56.28
937,56.23
938,56.23
939,56.19
940,56.19
941,56.15
942,56.15
943,56.14
944,56.14
945,56.13
946,56.13
947,56.13
948,56.13
949,56.14
950,56.14
951,56.15
952,56.15
953,56.14
954,56.14
955,56.12
956,56.12
957,56.1
958,56.1
959,56.08
960,56.08
961,56.07
962,56.07
963,56.08
964,56.08
965,56.09
966,56.09
967,56.08
968,56.08
969,56.06
970,56.06
971,56.05
972,56.05
973,56.03
974,56.03
975,56.03
976,56.03
977,56.04
978,56.04
979,56.03
980,56.03
981,56.02
982,56.02
983,56.0
984,56.0
985,55.98
986,55.98
987,55.99
988,55.99
989,55.98
990,55.98
991,55.97
992,55.97
993,55.95
994,55.95
995,55.93
996,55.93
997,55.9
998,55.9
999,55.86
1000,55.86
1001,55.82
1002,55.82
1003,55.8
1004,55.8
1005,55.81
1006,55.81
1007,55.82
1008,55.82
1009,55.82
1010,55.82
1011,55.8
1012,55.8
1013,55.77
1014,55.77
1015,55.71
1016,55.71
1017,55.59
1018,55.59
1019,55.4
1020,55.4
1021,55.16
1022,55.16
1023,54.93
1024,54.93
1025,54.76
1026,54.76
1027,54.64
1028,54.64
1029,54.57
1030,54.57
1031,54.54
1032,54.54
1033,54.53
1034,54.53
1035,54.53
1036,54.53
1037,54.6
1038,54.6
1039,54.74
1040,54.74
1041,54.97
1042,54.97
1043,55.28
1044,55.28
1045,55.65
1046,55.65
1047,55.96
1048,55.96
1049,56.17
1050,56.17
1051,56.26
1052,56.26
1053,56.19
1054,56.19
1055,55.93
1056,55.93
1057,55.61
1058,55.61
1059,55.33
1060,55.33
1061,55.09
1062,55.09
1063,54.89
1064,54.89
1065,54.67
1066,54.67
1067,54.38
1068,54.38
1069,54.08
1070,54.08
1071,53.84
1072,53.84
1073,53.72
1074,53.72
1075,53.76
1076,53.76
1077,53.96
1078,53.96
1079,54.24
1080,54.24
1081,54.5
1082,54.5
1083,54.81
1084,54.81
1085,55.21
1086,55.21
1087,55.55
1088,55.55
1089,55.66
1090,55.66
1091,55.53
1092,55.53
1093,55.28
1094,55.28
1095,54.96
1096,54.96
1097,54.58
1098,54.58
1099,54.16
1100,54.16
1101,53.82
1102,53.82
1103,53.67
1104,53.67
1105,53.84
1106,53.84
1107,54.27
1108,54.27
1109,54.75
1110,54.75
1111,55.14
1112,55.14
1113,55.45
1114,55.45
1115,55.65
1116,55.65
1117,55.64
1118,55.64
1119,55.46
1120,55.46
1121,55.18
1122,55.18
1123,54.85
1124,54.85
1125,54.49
1126,54.49
1127,54.09
1128,54.09
1129,53.79
1130,53.79
1131,53.75
1132,53.75
1133,54.01
1134,54.01
1135,54.44
1136,54.44
1137,54.8
1138,54.8
1139,55.03
1140,55.03
1141,55.18
1142,55.18
1143,55.14
1144,55.14
1145,54.96
1146,54.96
1147,54.73
1148,54.73
1149,54.37
1150,54.37
1151,53.95
1152,53.95
1153,53.63
1154,53.63
1155,53.55
1156,53.55
1157,53.75
1158,53.75
1159,54.18
1160,54.18
1161,54.64
1162,54.64
1163,54.96
1164,54.96
1165,55.17
1166,55.17
1167,55.2
1168,55.2
1169,54.98
1170,54.98
1171,54.66
1172,54.66
1173,54.34
1174,54.34
1175,53.95
1176,53.95
1177,53.52
1178,53.52
1179,53.27
1180,53.27
1181,53.38
1182,53.38
1183,53.81
1184,53.81
1185,54.26
1186,54.26
1187,54.57
1188,54.57
1189,54.76
1190,54.76
1191,54.75
1192,54.75
1193,54.49
1194,54.49
1195,54.03
1196,54.03
1197,53.46
1198,53.46
1199,52.93
1200,52.93
1201,52.58
1202,52.58
1203,52.46
1204,52.46
1205,52.63
1206,52.63
1207,53.08
1208,53.08
1209,53.57
1210,53.57
1211,53.88
1212,53.88
1213,53.97
1214,53.97
1215,53.84
1216,53.84
1217,53.51
1218,53.51
1219,53.06
1220,53.06
1221,52.54
1222,52.54
1223,52.01
1224,52.01
1225,51.63
1226,51.63
1227,51.53
1228,51.53
1229,51.77
1230,51.77
1231,52.25
1232,52.25
1233,52.73
1234,52.73
1235,53.09
1236,53.09
1237,53.19
1238,53.19
1239,52.96
1240,52.96
1241,52.5
1242,52.5
1243,51.92
1244,51.92
1245,51.31
1246,51.31
1247,50.77
1248,50.77
1249,50.43
1250,50.43
1251,50.43
1252,50.43
1253,50.8
1254,50.8
1255,51.3
1256,51.3
1257,51.64
1258,51.64
1259,51.83
1260,51.83
1261,51.78
1262,51.78
1263,51.45
1264,51.45
1265,50.95
1266,50.95
1267,50.31
1268,50.31
1269,49.61
1270,49.61
1271,49.08
1272,49.08
1273,48.93
1274,48.93
1275,49.2
1276,49.2
1277,49.7
1278,49.7
1279,50.1
1280,50.1
1281,50.26
1282,50.26
1283,50.24
1284,50.24
1285,50.0
1286,50.0
1287,49.54
1288,49.54
1289,48.91
1290,48.91
1291,48.18
1292,48.18
1293,47.54
1294,47.54
1295,47.13
1296,47.13
1297,47.09
1298,47.09
1299,47.47
1300,47.47
1301,48.03
1302,48.03
1303,48.43
1304,48.43
1305,48.67
1306,48.67
1307,48.73
1308,48.73
1309,48.47
1310,48.47
1311,47.85
1312,47.85
1313,46.93
1314,46.93
1315,45.98
1316,45.98
1317,45.23
1318,45.23
1319,44.82
1320,44.82
1321,44.89
1322,44.89
1323,45.43
1324,45.43
1325,46.1
1326,46.1
1327,46.5
1328,46.5
1329,46.59
1330,46.59
1331,46.39
1332,46.39
1333,45.92
1334,45.92
1335,45.3
1336,45.3
1337,44.53
1338,44.53
1339,43.72
1340,43.72
1341,43.04
1342,43.04
1343,42.67
1344,42.67
1345,42.82
1346,42.82
1347,43.45
1348,43.45
1349,44.1
1350,44.1
1351,44.42
1352,44.42
1353,44.5
1354,44.5
1355,44.4
1356,44.4
1357,44.05
1358,44.05
1359,43.48
1360,43.48
1361,42.7
1362,42.7
1363,41.76
1364,41.76
1365,40.84
1366,40.84
1367,40.29
1368,40.29
1369,40.35
1370,40.35
1371,40.97
1372,40.97
1373,41.71
1374,41.71
1375,42.17
1376,42.17
1377,42.3
1378,42.3
1379,42.07
1380,42.07
1381,41.54
1382,41.54
1383,40.77
1384,40.77
1385,39.8
1386,39.8
1387,38.83
1388,38.83
1389,38.12
1390,38.12
1391,37.95
1392,37.95
1393,38.43
1394,38.43
1395,39.22
1396,39.22
1397,39.85
1398,39.85
1399,40.3
1400,40.3
1401,40.53
1402,40.53
1403,40.32
1404,40.32
1405,39.69
1406,39.69
1407,38.72
1408,38.72
1409,37.67
1410,37.67
1411,36.8
1412,36.8
1413,36.32
1414,36.32
1415,36.4
1416,36.4
1417,37.07
1418,37.07
1419,37.95
1420,37.95
1421,38.6
1422,38.6
1423,38.96
1424,38.96
1425,38.99
1426,38.99
1427,38.62
1428,38.62
1429,37.95
1430,37.95
1431,37.04
1432,37.04
1433,36.05
1434,36.05
1435,35.2
1436,35.2
1437,34.82
1438,34.82
1439,35.11
1440,35.11
1441,35.92
1442,35.92
1443,36.82
1444,36.82
1445,37.53
1446,37.53
1447,37.87
1448,37.87
1449,37.77
1450,37.77
1451,37.32
1452,37.32
1453,36.55
1454,36.55
1455,35.52
1456,35.52
1457,34.5
1458,34.5
1459,33.79
1460,33.79
1461,33.67
1462,33.67
1463,34.3
1464,34.3
1465,35.34
1466,35.34
1467,36.22
1468,36.22
1469,36.85
1470,36.85
1471,37.14
1472,37.14
1473,36.92
1474,36.92
1475,36.24
1476,36.24
1477,35.18
1478,35.18
1479,34.02
1480,34.02
1481,33.14
1482,33.14
1483,32.77
1484,32.77
1485,33.03
1486,33.03
1487,33.96
1488,33.96
1489,35.13
1490,35.13
1491,35.95
1492,35.95
1493,36.34
1494,36.34
1495,36.34
1496,36.34
1497,35.98
1498,35.98
1499,35.37
1500,35.37
1501,34.45
1502,34.45
1503,33.37
1504,33.37
1505,32.51
1506,32.51
1507,32.24
1508,32.24
1509,32.68
1510,32.68
1511,33.58
1512,33.58
1513,34.49
1514,34.49
1515,35.19
1516,35.19
1517,35.62
1518,35.62
1519,35.63
1520,35.63
1521,35.13
1522,35.13
1523,34.11
1524,34.11
1525,32.86
1526,32.86
1527,31.88
1528,31.88
1529,31.48
1530,31.48
1531,31.72
1532,31.72
1533,32.59
1534,32.59
1535,33.74
1536,33.74
1537,34.61
1538,34.61
1539,35.14
1540,35.14
1541,35.33
1542,35.33
1543,35.05
1544,35.05
1545,34.34
1546,34.34
1547,33.3
1548,33.3
1549,32.19
1550,32.19
1551,31.34
1552,31.34
1553,31.01
1554,31.01
1555,31.34
1556,31.34
1557,32.3
1558,32.3
1559,33.47
1560,33.47
1561,34.31
1562,34.31
1563,34.72
1564,34.72
1565,34.71
1566,34.71
1567,34.32
1568,34.32
1569,33.63
1570,33.63
1571,32.67
1572,32.67
1573,31.62
1574,31.62
1575,30.86
1576,30.86
1577,30.73
1578,30.73
1579,31.36
1580,31.36
1581,32.44
1582,32.44
1583,33.41
1584,33.41
1585,34.13
1586,34.13
1587,34.52
1588,34.52
1589,34.43
1590,34.43
1591,33.9
1592,33.9
1593,32.99
1594,32.99
1595,31.9
1596,31.9
1597,30.95
1598,30.95
1599,30.46
1600,30.46
1601,30.65
1602,30.65
1603,31.5
1604,31.5
1605,32.63
1606,32.63
1607,33.49
1608,33.49
1609,34.08
1610,34.08
1611,34.42
1612,34.42
1613,34.37
1614,34.37
1615,33.94
1616,33.94
1617,33.1
1618,33.1
1619,31.91
1620,31.91
1621,30.82
1622,30.82
1623,30.27
1624,30.27
1625,30.41
1626,30.41
1627,31.22
1628,31.22
1629,32.34
1630,32.34
1631,33.25
1632,33.25
1633,33.75
1634,33.75
1635,33.82
1636,33.82
1637,33.51
1638,33.51
1639,32.86
1640,32.86
1641,31.88
1642,31.88
1643,30.81
1644,30.81
1645,30.06
1646,30.06
1647,29.95
1648,29.95
1649,30.53
1650,30.53
1651,31.55
1652,31.55
1653,32.54
1654,32.54
1655,33.3
1656,33.3
1657,33.7
1658,33.7
1659,33.67
1660,33.67
1661,33.24
1662,33.24
1663,32.44
1664,32.44
1665,31.36
1666,31.36
1667,30.32
1668,30.32
1669,29.75
1670,29.75
1671,29.88
1672,29.88
1673,30.72
1674,30.72
1675,31.88
1676,31.88
1677,32.82
1678,32.82
1679,33.4
1680,33.4
1681,33.56
1682,33.56
1683,33.28
1684,33.28
1685,32.6
1686,32.6
1687,31.58
1688,31.58
1689,30.45
1690,30.45
1691,29.57
1692,29.57
1693,29.26
1694,29.26
1695,29.64
1696,29.64
1697,30.64
1698,30.64
1699,31.84
1700,31.84
1701,32.73
1702,32.73
1703,33.27
1704,33.27
1705,33.48
1706,33.48
1707,33.31
1708,33.31
1709,32.79
1710,32.79
1711,31.89
1712,31.89
1713,30.75
1714,30.75
1715,29.78
1716,29.78
1717,29.44
1718,29.44
1719,29.82
1720,29.82
1721,30.7
1722,30.7
1723,31.7
1724,31.7
1725,32.57
1726,32.57
1727,33.1
1728,33.1
1729,33.19
1730,33.19
1731,32.92
1732,32.92
1733,32.31
1734,32.31
1735,31.33
1736,31.33
1737,30.25
1738,30.25
1739,29.51
1740,29.51
1741,29.46
1742,29.46
1743,30.16
1744,30.16
1745,31.24
1746,31.24
1747,32.17
1748,32.17
1749,32.88
1750,32.88
1751,33.28
1752,33.28
1753,33.21
1754,33.21
1755,32.75
1756,32.75
1757,31.9
1758,31.9
1759,30.76
1760,30.76
1761,29.77
1762,29.77
1763,29.31
1764,29.31
1765,29.52
1766,29.52
1767,30.39
1768,30.39
1769,31.55
1770,31.55
1771,32.49
1772,32.49
1773,33.05
1774,33.05
1775,33.21
1776,33.21
1777,32.93
1778,32.93
1779,32.32
1780,32.32
1781,31.43
1782,31.43
1783,30.4
1784,30.4
1785,29.61
1786,29.61
1787,29.41
1788,29.41
1789,29.88
1790,29.88
1791,30.83
1792,30.83
1793,31.91
1794,31.91
1795,32.82
1796,32.82
1797,33.29
1798,33.29
1799,33.22
1800,33.22
1801,32.8
1802,32.8
1803,32.11
1804,32.11
1805,31.16
1806,31.16
1807,30.1
1808,30.1
1809,29.32
1810,29.32
1811,29.16
1812,29.16
1813,29.66
1814,29.66
1815,30.64
1816,30.64
1817,31.73
1818,31.73
1819,32.59
1820,32.59
1821,33.07
1822,33.07
1823,33.16
1824,33.16
1825,32.9
1826,32.9
1827,32.28
1828,32.28
1829,31.28
1830,31.28
1831,30.17
1832,30.17
1833,29.41
1834,29.41
1835,29.31
1836,29.31
1837,29.86
1838,29.86
1839,30.8
1840,30.8
1841,31.81
1842,31.81
1843,32.63
1844,32.63
1845,33.1
1846,33.1
1847,33.12
1848,33.12
1849,32.79
1850,32.79
1851,32.09
1852,32.09
1853,31.03
1854,31.03
1855,29.91
1856,29.91
1857,29.18
1858,29.18
1859,29.12
1860,29.12
1861,29.7
1862,29.7
1863,30.71
1864,30.71
1865,31.8
1866,31.8
1867,32.62
1868,32.62
1869,33.06
1870,33.06
1871,33.13
1872,33.13
1873,32.9
1874,32.9
1875,32.33
1876,32.33
1877,31.4
1878,31.4
1879,30.33
1880,30.33
1881,29.57
1882,29.57
1883,29.45
1884,29.45
1885,29.95
1886,29.95
1887,30.84
1888,30.84
1889,31.84
1890,31.84
1891,32.69
1892,32.69
1893,33.11
1894,33.11
1895,33.05
1896,33.05
1897,32.6
1898,32.6
1899,31.74
1900,31.74
1901,30.62
1902,30.62
1903,29.61
1904,29.61
1905,29.03
1906,29.03
1907,29.08
1908,29.08
1909,29.8
1910,29.8
1911,30.9
1912,30.9
1913,31.95
1914,31.95
1915,32.8
1916,32.8
1917,33.31
1918,33.31
1919,33.34
1920,33.34
1921,32.94
1922,32.94
1923,32.11
1924,32.11
1925,30.98
1926,30.98
1927,29.89
1928,29.89
1929,29.22
1930,29.22
1931,29.21
1932,29.21
1933,29.91
1934,29.91
1935,31.01
1936,31.01
1937,32.01
1938,32.01
1939,32.8
1940,32.8
1941,33.28
1942,33.28
1943,33.32
1944,33.32
1945,33.04
1946,33.04
1947,32.51
1948,32.51
1949,31.64
1950,31.64
1951,30.58
1952,30.58
1953,29.83
1954,29.83
1955,29.75
1956,29.75
1957,30.35
1958,30.35
1959,31.33
1960,31.33
1961,32.23
1962,32.23
1963,32.94
1964,32.94
1965,33.29
1966,33.29
1967,33.12
1968,33.12
1969,32.48
1970,32.48
1971,31.47
1972,31.47
1973,30.34
1974,30.34
1975,29.52
1976,29.52
1977,29.31
1978,29.31
1979,29.76
1980,29.76
1981,30.69
1982,30.69
1983,31.75
1984,31.75
1985,32.63
1986,32.63
1987,33.16
1988,33.16
1989,33.21
1990,33.21
1991,32.86
1992,32.86
1993,32.14
1994,32.14
1995,31.13
1996,31.13
1997,30.09
1998,30.09
1999,29.4
2000,29.4
2001,29.35
2002,29.35
2003,30.0
2004,30.0
2005,31.06
2006,31.06
2007,32.08
2008,32.08
2009,32.92
2010,32.92
2011,33.45
2012,33.45
2013,33.48
2014,33.48
2015,32.98
2016,32.98
2017,32.01
2018,32.01
2019,30.8
2020,30.8
2021,29.77
2022,29.77
2023,29.25
2024,29.25
2025,29.4
2026,29.4
2027,30.22
2028,30.22
2029,31.39
2030,31.39
2031,32.41
2032,32.41
2033,33.07
2034,33.07
2035,33.28
2036,33.28
2037,33.05
2038,33.05
2039,32.42
2040,32.42
2041,31.44
2042,31.44
2043,30.37
2044,30.37
2045,29.62
2046,29.62
2047,29.44
2048,29.44
2049,29.88
2050,29.88
2051,30.8
2052,30.8
2053,31.85
2054,31.85
2055,32.65
2056,32.65
2057,33.1
2058,33.1
2059,33.21
2060,33.21
2061,32.96
2062,32.96
2063,32.26
2064,32.26
2065,31.15
2066,31.15
2067,30.04
2068,30.04
2069,29.38
2070,29.38
2071,29.4
2072,29.4
2073,30.15
2074,30.15
2075,31.28
2076,31.28
2077,32.26
2078,32.26
2079,33.01
2080,33.01
2081,33.45
2082,33.45
2083,33.44
2084,33.44
2085,33.06
2086,33.06
2087,32.32
2088,32.32
2089,31.28
2090,31.28
2091,30.27
2092,30.27
2093,29.74
2094,29.74
2095,29.93
2096,29.93
2097,30.8
2098,30.8
2099,31.97
2100,31.97
2101,32.93
2102,32.93
2103,33.56
2104,33.56
2105,33.82
2106,33.82
2107,33.68
2108,33.68
2109,33.19
2110,33.19
2111,32.32
2112,32.32
2113,31.19
2114,31.19
2115,30.23
2116,30.23
2117,29.84
2118,29.84
2119,30.11
2120,30.11
2121,30.94
2122,30.94
2123,31.99
2124,31.99
2125,32.89
2126,32.89
2127,33.45
2128,33.45
2129,33.6
2130,33.6
2131,33.37
2132,33.37
2133,32.74
2134,32.74
2135,31.73
2136,31.73
2137,30.64
2138,30.64
2139,29.91
2140,29.91
