Time,TSI
2141,41.61
2142,41.61
2143,41.17
2144,41.17
2145,40.66
2146,40.66
2147,40.07
2148,40.07
2149,39.52
2150,39.52
2151,39.04
2152,39.04
2153,38.8
2154,38.8
2155,39.12
2156,39.12
2157,39.89
2158,39.89
2159,40.64
2160,40.64
2161,41.18
2162,41.18
2163,41.63
2164,41.63
2165,41.99
2166,41.99
2167,42.26
2168,42.26
2169,42.47
2170,42.47
2171,42.59
2172,42.59
2173,42.56
2174,42.56
2175,42.29
2176,42.29
2177,41.79
2178,41.79
2179,41.19
2180,41.19
2181,40.6
2182,40.6
2183,40.08
2184,40.08
2185,39.78
2186,39.78
2187,39.98
2188,39.98
2189,40.59
2190,40.59
2191,41.18
2192,41.18
2193,41.56
2194,41.56
2195,41.81
2196,41.81
2197,42.1
2198,42.1
2199,42.39
2200,42.39
2201,42.65
2202,42.65
2203,42.85
2204,42.85
2205,42.93
2206,42.93
2207,42.81
2208,42.81
2209,42.47
2210,42.47
2211,42.02
2212,42.02
2213,41.54
2214,41.54
2215,41.08
2216,41.08
2217,40.65
2218,40.65
2219,40.26
2220,40.26
2221,40.02
2222,40.02
2223,40.13
2224,40.13
2225,40.53
2226,40.53
2227,40.96
2228,40.96
2229,41.38
2230,41.38
2231,41.84
2232,41.84
2233,42.26
2234,42.26
2235,42.55
2236,42.55
2237,42.71
2238,42.71
2239,42.79
2240,42.79
2241,42.78
2242,42.78
2243,42.62
2244,42.62
2245,42.32
2246,42.32
2247,41.91
2248,41.91
2249,41.45
2250,41.45
2251,41.01
2252,41.01
2253,40.62
2254,40.62
2255,40.4
2256,40.4
2257,40.67
2258,40.67
2259,41.29
2260,41.29
2261,41.84
2262,41.84
2263,42.16
2264,42.16
2265,42.38
2266,42.38
2267,42.62
2268,42.62
2269,42.91
2270,42.91
2271,43.25
2272,43.25
2273,43.59
2274,43.59
2275,43.83
2276,43.83
2277,43.78
2278,43.78
2279,43.38
2280,43.38
2281,42.78
2282,42.78
2283,42.09
2284,42.09
2285,41.4
2286,41.4
2287,40.73
2288,40.73
2289,40.28
2290,40.28
2291,40.43
2292,40.43
2293,41.16
2294,41.16
2295,41.92
2296,41.92
2297,42.36
2298,42.36
2299,42.59
2300,42.59
2301,42.78
2302,42.78
2303,43.02
2304,43.02
2305,43.27
2306,43.27
2307,43.49
2308,43.49
2309,43.6
2310,43.6
2311,43.48
2312,43.48
2313,43.14
2314,43.14
2315,42.76
2316,42.76
2317,42.37
2318,42.37
2319,41.88
2320,41.88
2321,41.36
2322,41.36
2323,40.9
2324,40.9
2325,40.78
2326,40.78
2327,41.25
2328,41.25
2329,42.05
2330,42.05
2331,42.66
2332,42.66
2333,43.01
2334,43.01
2335,43.28
2336,43.28
2337,43.53
2338,43.53
2339,43.68
2340,43.68
2341,43.79
2342,43.79
2343,43.87
2344,43.87
2345,43.82
2346,43.82
2347,43.57
2348,43.57
2349,43.2
2350,43.2
2351,42.79
2352,42.79
2353,42.32
2354,42.32
2355,41.78
2356,41.78
2357,41.25
2358,41.25
2359,40.99
2360,40.99
2361,41.31
2362,41.31
2363,41.98
2364,41.98
2365,42.44
2366,42.44
2367,42.72
2368,42.72
2369,43.0
2370,43.0
2371,43.28
2372,43.28
2373,43.48
2374,43.48
2375,43.61
2376,43.61
2377,43.73
2378,43.73
2379,43.86
2380,43.86
2381,43.93
2382,43.93
2383,43.84
2384,43.84
2385,43.56
2386,43.56
2387,43.16
2388,43.16
2389,42.7
2390,42.7
2391,42.24
2392,42.24
2393,41.91
2394,41.91
2395,42.0
2396,42.0
2397,42.47
2398,42.47
2399,43.01
2400,43.01
2401,43.39
2402,43.39
2403,43.64
2404,43.64
2405,43.91
2406,43.91
2407,44.23
2408,44.23
2409,44.51
2410,44.51
2411,44.74
2412,44.74
2413,44.88
2414,44.88
2415,44.8
2416,44.8
2417,44.48
2418,44.48
2419,44.03
2420,44.03
2421,43.58
2422,43.58
2423,43.14
2424,43.14
2425,42.66
2426,42.66
2427,42.22
2428,42.22
2429,42.13
2430,42.13
2431,42.56
2432,42.56
2433,43.24
2434,43.24
2435,43.77
2436,43.77
2437,44.03
2438,44.03
2439,44.22
2440,44.22
2441,44.48
2442,44.48
2443,44.76
2444,44.76
2445,44.99
2446,44.99
2447,45.2
2448,45.2
2449,45.31
2450,45.31
2451,45.18
2452,45.18
2453,44.82
2454,44.82
2455,44.33
2456,44.33
2457,43.75
2458,43.75
2459,43.12
2460,43.12
2461,42.45
2462,42.45
2463,41.99
2464,41.99
2465,42.17
2466,42.17
2467,42.88
2468,42.88
2469,43.6
2470,43.6
2471,44.03
2472,44.03
2473,44.22
2474,44.22
2475,44.39
2476,44.39
2477,44.61
2478,44.61
2479,44.77
2480,44.77
2481,44.8
2482,44.8
2483,44.76
2484,44.76
2485,44.7
2486,44.7
2487,44.61
2488,44.61
2489,44.46
2490,44.46
2491,44.23
2492,44.23
2493,43.96
2494,43.96
2495,43.68
2496,43.68
2497,43.47
2498,43.47
2499,43.48
2500,43.48
2501,43.79
2502,43.79
2503,44.2
2504,44.2
2505,44.44
2506,44.44
2507,44.64
2508,44.64
2509,44.86
2510,44.86
2511,44.98
2512,44.98
2513,45.06
2514,45.06
2515,45.19
2516,45.19
2517,45.31
2518,45.31
2519,45.35
2520,45.35
2521,45.23
2522,45.23
2523,44.92
2524,44.92
2525,44.49
2526,44.49
2527,44.05
2528,44.05
2529,43.71
2530,43.71
2531,43.61
2532,43.61
2533,43.91
2534,43.91
2535,44.42
2536,44.42
2537,44.8
2538,44.8
2539,45.03
2540,45.03
2541,45.3
2542,45.3
2543,45.57
2544,45.57
2545,45.77
2546,45.77
2547,45.87
2548,45.87
2549,45.88
2550,45.88
2551,45.74
2552,45.74
2553,45.43
2554,45.43
2555,45.07
2556,45.07
2557,44.73
2558,44.73
2559,44.42
2560,44.42
2561,44.15
2562,44.15
2563,44.04
2564,44.04
2565,44.25
2566,44.25
2567,44.66
2568,44.66
2569,45.0
2570,45.0
2571,45.22
2572,45.22
2573,45.44
2574,45.44
2575,45.7
2576,45.7
2577,46.0
2578,46.0
2579,46.31
2580,46.31
2581,46.58
2582,46.58
2583,46.7
2584,46.7
2585,46.55
2586,46.55
2587,46.11
2588,46.11
2589,45.52
2590,45.52
2591,44.97
2592,44.97
2593,44.49
2594,44.49
2595,44.09
2596,44.09
2597,43.99
2598,43.99
2599,44.23
2600,44.23
2601,44.54
2602,44.54
2603,44.73
2604,44.73
2605,44.89
2606,44.89
2607,45.19
2608,45.19
2609,45.64
2610,45.64
2611,46.09
2612,46.09
2613,46.41
2614,46.41
2615,46.57
2616,46.57
2617,46.56
2618,46.56
2619,46.34
2620,46.34
2621,45.92
2622,45.92
2623,45.41
2624,45.41
2625,44.93
2626,44.93
2627,44.49
2628,44.49
2629,44.16
2630,44.16
2631,44.2
2632,44.2
2633,44.57
2634,44.57
2635,44.92
2636,44.92
2637,45.09
2638,45.09
2639,45.22
2640,45.22
2641,45.43
2642,45.43
2643,45.67
2644,45.67
2645,45.88
2646,45.88
2647,46.12
2648,46.12
2649,46.32
2650,46.32
2651,46.27
2652,46.27
2653,45.87
2654,45.87
2655,45.27
2656,45.27
2657,44.67
2658,44.67
2659,44.14
2660,44.14
2661,43.68
2662,43.68
2663,43.29
2664,43.29
2665,43.1
2666,43.1
2667,43.34
2668,43.34
2669,43.86
2670,43.86
2671,44.27
2672,44.27
2673,44.53
2674,44.53
2675,44.82
2676,44.82
2677,45.14
2678,45.14
2679,45.46
2680,45.46
2681,45.76
2682,45.76
2683,45.99
2684,45.99
2685,45.97
2686,45.97
2687,45.65
2688,45.65
2689,45.15
2690,45.15
2691,44.6
2692,44.6
2693,44.07
2694,44.07
2695,43.56
2696,43.56
2697,43.18
2698,43.18
2699,43.27
2700,43.27
2701,43.82
2702,43.82
2703,44.39
2704,44.39
2705,44.73
2706,44.73
2707,44.93
2708,44.93
2709,45.18
2710,45.18
2711,45.54
2712,45.54
2713,45.94
2714,45.94
2715,46.23
2716,46.23
2717,46.33
2718,46.33
2719,46.17
2720,46.17
2721,45.8
2722,45.8
2723,45.37
2724,45.37
2725,44.93
2726,44.93
2727,44.48
2728,44.48
2729,44.04
2730,44.04
2731,43.74
2732,43.74
2733,43.79
2734,43.79
2735,44.22
2736,44.22
2737,44.72
2738,44.72
2739,45.06
2740,45.06
2741,45.32
2742,45.32
2743,45.66
2744,45.66
2745,46.01
2746,46.01
2747,46.29
2748,46.29
2749,46.52
2750,46.52
2751,46.61
2752,46.61
2753,46.43
2754,46.43
2755,46.06
2756,46.06
2757,45.68
2758,45.68
2759,45.35
2760,45.35
2761,45.04
2762,45.04
2763,44.72
2764,44.72
2765,44.58
2766,44.58
2767,44.84
2768,44.84
2769,45.26
2770,45.26
2771,45.49
2772,45.49
2773,45.68
2774,45.68
2775,45.98
2776,45.98
2777,46.34
2778,46.34
2779,46.7
2780,46.7
2781,46.98
2782,46.98
2783,47.09
2784,47.09
2785,46.95
2786,46.95
2787,46.55
2788,46.55
2789,46.07
2790,46.07
2791,45.57
2792,45.57
2793,45.03
2794,45.03
2795,44.42
2796,44.42
2797,43.91
2798,43.91
2799,43.86
2800,43.86
2801,44.38
2802,44.38
2803,45.07
2804,45.07
2805,45.54
2806,45.54
2807,45.77
2808,45.77
2809,46.0
2810,46.0
2811,46.31
2812,46.31
2813,46.65
2814,46.65
2815,46.95
2816,46.95
2817,47.21
2818,47.21
2819,47.34
2820,47.34
2821,47.24
2822,47.24
2823,46.92
2824,46.92
2825,46.49
2826,46.49
2827,46.07
2828,46.07
2829,45.68
2830,45.68
2831,45.37
2832,45.37
2833,45.31
2834,45.31
2835,45.58
2836,45.58
2837,45.99
2838,45.99
2839,46.25
2840,46.25
2841,46.42
2842,46.42
2843,46.66
2844,46.66
2845,46.91
2846,46.91
2847,47.12
2848,47.12
2849,47.28
2850,47.28
2851,47.32
2852,47.32
2853,47.21
2854,47.21
2855,46.97
2856,46.97
2857,46.65
2858,46.65
2859,46.24
2860,46.24
2861,45.72
2862,45.72
2863,45.17
2864,45.17
2865,44.63
2866,44.63
2867,44.18
2868,44.18
2869,44.12
2870,44.12
2871,44.56
2872,44.56
2873,45.17
2874,45.17
2875,45.6
2876,45.6
2877,45.9
2878,45.9
2879,46.18
2880,46.18
2881,46.39
2882,46.39
2883,46.56
2884,46.56
2885,46.79
2886,46.79
2887,47.1
2888,47.1
2889,47.32
2890,47.32
2891,47.26
2892,47.26
2893,46.94
2894,46.94
2895,46.47
2896,46.47
2897,46.01
2898,46.01
2899,45.64
2900,45.64
2901,45.38
2902,45.38
2903,45.35
2904,45.35
2905,45.59
2906,45.59
2907,45.93
2908,45.93
2909,46.18
2910,46.18
2911,46.4
2912,46.4
2913,46.66
2914,46.66
2915,46.9
2916,46.9
2917,47.11
2918,47.11
2919,47.31
2920,47.31
2921,47.43
2922,47.43
2923,47.36
2924,47.36
2925,47.12
2926,47.12
2927,46.8
2928,46.8
2929,46.45
2930,46.45
2931,46.05
2932,46.05
2933,45.84
2934,45.84
2935,46.19
2936,46.19
2937,46.87
2938,46.87
2939,47.36
2940,47.36
2941,47.52
2942,47.52
2943,47.54
2944,47.54
2945,47.65
2946,47.65
2947,47.88
2948,47.88
2949,48.17
2950,48.17
2951,48.41
2952,48.41
2953,48.46
2954,48.46
2955,48.24
2956,48.24
2957,47.88
2958,47.88
2959,47.5
2960,47.5
2961,47.09
2962,47.09
2963,46.62
2964,46.62
2965,46.28
2966,46.28
2967,46.4
2968,46.4
2969,46.91
2970,46.91
2971,47.39
2972,47.39
2973,47.64
2974,47.64
2975,47.86
2976,47.86
2977,48.15
2978,48.15
2979,48.38
2980,48.38
2981,48.57
2982,48.57
2983,48.77
2984,48.77
2985,48.88
2986,48.88
2987,48.82
2988,48.82
2989,48.53
2990,48.53
2991,48.15
2992,48.15
2993,47.78
2994,47.78
2995,47.41
2996,47.41
2997,47.1
2998,47.1
2999,47.11
3000,47.11
3001,47.43
3002,47.43
3003,47.75
3004,47.75
3005,47.89
3006,47.89
3007,48.01
3008,48.01
3009,48.23
3010,48.23
3011,48.51
3012,48.51
3013,48.81
3014,48.81
3015,49.1
3016,49.1
3017,49.31
3018,49.31
3019,49.29
3020,49.29
3021,49.0
3022,49.0
3023,48.57
3024,48.57
3025,48.12
3026,48.12
3027,47.68
3028,47.68
3029,47.22
3030,47.22
3031,46.87
3032,46.87
3033,46.93
3034,46.93
3035,47.32
3036,47.32
3037,47.71
3038,47.71
3039,48.0
3040,48.0
3041,48.26
3042,48.26
3043,48.57
3044,48.57
3045,48.88
3046,48.88
3047,49.13
3048,49.13
3049,49.25
3050,49.25
3051,49.15
3052,49.15
3053,48.81
3054,48.81
3055,48.41
3056,48.41
3057,48.03
3058,48.03
3059,47.61
3060,47.61
3061,47.14
3062,47.14
3063,46.7
3064,46.7
3065,46.49
3066,46.49
3067,46.73
3068,46.73
3069,47.27
3070,47.27
3071,47.7
3072,47.7
3073,47.91
3074,47.91
3075,48.18
3076,48.18
3077,48.53
3078,48.53
3079,48.81
3080,48.81
3081,48.96
3082,48.96
3083,48.88
3084,48.88
3085,48.55
3086,48.55
3087,48.08
3088,48.08
3089,47.56
3090,47.56
3091,46.99
3092,46.99
3093,46.4
3094,46.4
3095,45.87
3096,45.87
3097,45.57
3098,45.57
3099,45.8
3100,45.8
3101,46.45
3102,46.45
3103,47.04
3104,47.04
3105,47.38
3106,47.38
3107,47.67
3108,47.67
3109,48.06
3110,48.06
3111,48.48
3112,48.48
3113,48.84
3114,48.84
3115,49.07
3116,49.07
3117,49.02
3118,49.02
3119,48.65
3120,48.65
3121,48.04
3122,48.04
3123,47.32
3124,47.32
3125,46.67
3126,46.67
3127,46.13
3128,46.13
3129,45.74
3130,45.74
3131,45.73
3132,45.73
3133,46.15
3134,46.15
3135,46.67
3136,46.67
3137,47.03
3138,47.03
3139,47.3
3140,47.3
3141,47.6
3142,47.6
3143,47.92
3144,47.92
3145,48.21
3146,48.21
3147,48.46
3148,48.46
3149,48.55
3150,48.55
3151,48.38
3152,48.38
3153,48.0
3154,48.0
3155,47.52
3156,47.52
3157,46.95
3158,46.95
3159,46.37
3160,46.37
3161,45.93
3162,45.93
3163,45.9
3164,45.9
3165,46.35
3166,46.35
3167,46.99
3168,46.99
3169,47.42
3170,47.42
3171,47.61
3172,47.61
3173,47.81
3174,47.81
3175,48.12
3176,48.12
3177,48.38
3178,48.38
3179,48.53
3180,48.53
3181,48.61
3182,48.61
3183,48.53
3184,48.53
3185,48.31
3186,48.31
3187,48.05
3188,48.05
3189,47.77
3190,47.77
3191,47.41
3192,47.41
3193,46.98
3194,46.98
3195,46.54
3196,46.54
3197,46.3
3198,46.3
3199,46.47
3200,46.47
3201,46.9
3202,46.9
3203,47.25
3204,47.25
3205,47.52
3206,47.52
3207,47.8
3208,47.8
3209,48.05
3210,48.05
3211,48.28
3212,48.28
3213,48.5
3214,48.5
3215,48.68
3216,48.68
3217,48.74
3218,48.74
3219,48.65
3220,48.65
3221,48.47
3222,48.47
3223,48.17
3224,48.17
3225,47.73
3226,47.73
3227,47.23
3228,47.23
3229,46.76
3230,46.76
3231,46.5
3232,46.5
3233,46.66
3234,46.66
3235,47.13
3236,47.13
3237,47.55
3238,47.55
3239,47.86
3240,47.86
3241,48.21
3242,48.21
3243,48.57
3244,48.57
3245,48.86
3246,48.86
3247,49.03
3248,49.03
3249,49.01
3250,49.01
3251,48.83
3252,48.83
3253,48.58
3254,48.58
3255,48.24
3256,48.24
3257,47.83
3258,47.83
3259,47.39
3260,47.39
3261,46.93
3262,46.93
3263,46.64
3264,46.64
3265,46.74
3266,46.74
3267,47.16
3268,47.16
3269,47.61
3270,47.61
3271,47.96
3272,47.96
3273,48.32
3274,48.32
3275,48.77
3276,48.77
3277,49.22
3278,49.22
3279,49.5
3280,49.5
3281,49.51
3282,49.51
3283,49.28
3284,49.28
3285,48.97
3286,48.97
3287,48.71
3288,48.71
3289,48.41
3290,48.41
3291,48.01
3292,48.01
3293,47.55
3294,47.55
3295,47.19
3296,47.19
3297,47.27
3298,47.27
3299,47.71
3300,47.71
3301,48.1
3302,48.1
3303,48.34
3304,48.34
3305,48.58
3306,48.58
3307,48.87
3308,48.87
3309,49.2
3310,49.2
3311,49.49
3312,49.49
3313,49.68
3314,49.68
3315,49.74
3316,49.74
3317,49.63
3318,49.63
3319,49.35
3320,49.35
3321,48.99
3322,48.99
3323,48.63
3324,48.63
3325,48.26
3326,48.26
3327,47.96
3328,47.96
3329,47.98
3330,47.98
3331,48.37
3332,48.37
3333,48.83
3334,48.83
3335,49.1
3336,49.1
3337,49.25
3338,49.25
3339,49.49
3340,49.49
3341,49.79
3342,49.79
3343,50.06
3344,50.06
3345,50.29
3346,50.29
3347,50.37
3348,50.37
3349,50.22
3350,50.22
3351,49.9
3352,49.9
3353,49.5
3354,49.5
3355,49.06
3356,49.06
3357,48.63
3358,48.63
3359,48.24
3360,48.24
3361,47.95
3362,47.95
3363,47.98
3364,47.98
3365,48.4
3366,48.4
3367,48.98
3368,48.98
3369,49.38
3370,49.38
3371,49.55
3372,49.55
3373,49.73
3374,49.73
3375,49.96
3376,49.96
3377,50.14
3378,50.14
3379,50.28
3380,50.28
3381,50.44
3382,50.44
3383,50.61
3384,50.61
3385,50.61
3386,50.61
3387,50.35
3388,50.35
3389,49.92
3390,49.92
3391,49.41
3392,49.41
3393,48.91
3394,48.91
3395,48.52
3396,48.52
3397,48.47
3398,48.47
3399,48.91
3400,48.91
3401,49.52
3402,49.52
3403,49.87
3404,49.87
3405,49.88
3406,49.88
3407,49.81
3408,49.81
3409,49.88
3410,49.88
3411,50.1
3412,50.1
3413,50.37
3414,50.37
3415,50.61
3416,50.61
3417,50.69
3418,50.69
3419,50.57
3420,50.57
3421,50.33
3422,50.33
3423,50.0
3424,50.0
3425,49.54
3426,49.54
3427,49.0
3428,49.0
3429,48.5
3430,48.5
3431,48.28
3432,48.28
3433,48.6
3434,48.6
3435,49.19
3436,49.19
3437,49.6
3438,49.6
3439,49.8
3440,49.8
3441,50.03
3442,50.03
3443,50.31
3444,50.31
3445,50.57
3446,50.57
3447,50.78
3448,50.78
3449,50.9
3450,50.9
3451,50.85
3452,50.85
3453,50.61
3454,50.61
3455,50.29
3456,50.29
3457,49.95
3458,49.95
3459,49.52
3460,49.52
3461,48.99
3462,48.99
3463,48.51
3464,48.51
3465,48.36
3466,48.36
3467,48.71
3468,48.71
3469,49.23
3470,49.23
3471,49.54
3472,49.54
3473,49.66
3474,49.66
3475,49.79
3476,49.79
3477,49.93
3478,49.93
3479,50.02
3480,50.02
3481,50.08
3482,50.08
3483,50.11
3484,50.11
3485,50.02
3486,50.02
3487,49.87
3488,49.87
3489,49.68
3490,49.68
3491,49.44
3492,49.44
3493,49.12
3494,49.12
3495,48.73
3496,48.73
3497,48.49
3498,48.49
3499,48.67
3500,48.67
3501,49.08
3502,49.08
3503,49.34
3504,49.34
3505,49.42
3506,49.42
3507,49.5
3508,49.5
3509,49.63
3510,49.63
3511,49.79
3512,49.79
3513,50.0
3514,50.0
3515,50.18
3516,50.18
3517,50.22
3518,50.22
3519,50.11
3520,50.11
3521,49.85
3522,49.85
3523,49.4
3524,49.4
3525,48.84
3526,48.84
3527,48.26
3528,48.26
3529,47.76
3530,47.76
3531,47.71
3532,47.71
3533,48.23
3534,48.23
3535,48.9
3536,48.9
3537,49.29
3538,49.29
3539,49.44
3540,49.44
3541,49.6
3542,49.6
3543,49.89
3544,49.89
3545,50.2
3546,50.2
3547,50.42
3548,50.42
3549,50.49
3550,50.49
3551,50.38
3552,50.38
3553,50.15
3554,50.15
3555,49.91
3556,49.91
3557,49.61
3558,49.61
3559,49.16
3560,49.16
3561,48.65
3562,48.65
3563,48.11
3564,48.11
3565,47.74
3566,47.74
3567,47.88
3568,47.88
3569,48.45
3570,48.45
3571,48.99
3572,48.99
3573,49.26
3574,49.26
3575,49.48
3576,49.48
3577,49.82
3578,49.82
3579,50.22
3580,50.22
3581,50.54
3582,50.54
3583,50.7
3584,50.7
3585,50.61
3586,50.61
3587,50.27
3588,50.27
3589,49.82
3590,49.82
3591,49.3
3592,49.3
3593,48.71
3594,48.71
3595,48.08
3596,48.08
3597,47.55
3598,47.55
3599,47.45
3600,47.45
3601,47.89
3602,47.89
3603,48.61
3604,48.61
3605,49.18
3606,49.18
3607,49.54
3608,49.54
3609,49.86
3610,49.86
3611,50.19
3612,50.19
3613,50.45
3614,50.45
3615,50.63
3616,50.63
3617,50.64
3618,50.64
3619,50.36
3620,50.36
3621,49.92
3622,49.92
3623,49.53
3624,49.53
3625,49.11
3626,49.11
3627,48.56
3628,48.56
3629,47.92
3630,47.92
3631,47.33
3632,47.33
3633,47.01
3634,47.01
3635,47.18
3636,47.18
3637,47.74
3638,47.74
3639,48.25
3640,48.25
3641,48.56
3642,48.56
3643,48.83
3644,48.83
3645,49.09
3646,49.09
3647,49.35
3648,49.35
3649,49.61
3650,49.61
3651,49.78
3652,49.78
3653,49.74
3654,49.74
3655,49.51
3656,49.51
3657,49.16
3658,49.16
3659,48.84
3660,48.84
3661,48.6
3662,48.6
3663,48.44
3664,48.44
3665,48.4
3666,48.4
3667,48.64
3668,48.64
3669,49.06
3670,49.06
3671,49.37
3672,49.37
3673,49.47
3674,49.47
3675,49.56
3676,49.56
3677,49.81
3678,49.81
3679,50.25
3680,50.25
3681,50.7
3682,50.7
3683,50.92
3684,50.92
3685,50.75
3686,50.75
3687,50.27
3688,50.27
3689,49.71
3690,49.71
3691,49.19
3692,49.19
3693,48.76
3694,48.76
3695,48.38
3696,48.38
3697,48.18
3698,48.18
3699,48.39
3700,48.39
3701,48.84
3702,48.84
3703,49.15
3704,49.15
3705,49.35
3706,49.35
3707,49.6
3708,49.6
3709,49.86
3710,49.86
3711,50.08
3712,50.08
3713,50.29
3714,50.29
3715,50.5
3716,50.5
3717,50.58
3718,50.58
3719,50.42
3720,50.42
3721,50.07
3722,50.07
3723,49.58
3724,49.58
3725,49.03
3726,49.03
3727,48.47
3728,48.47
3729,48.07
3730,48.07
3731,48.05
3732,48.05
3733,48.45
3734,48.45
3735,48.94
3736,48.94
3737,49.26
3738,49.26
3739,49.48
3740,49.48
3741,49.73
3742,49.73
3743,49.94
3744,49.94
3745,50.11
3746,50.11
3747,50.28
3748,50.28
3749,50.35
3750,50.35
3751,50.21
3752,50.21
3753,49.87
3754,49.87
3755,49.44
3756,49.44
3757,48.98
3758,48.98
3759,48.54
3760,48.54
3761,48.12
3762,48.12
3763,47.87
3764,47.87
3765,47.99
3766,47.99
3767,48.4
3768,48.4
3769,48.81
3770,48.81
3771,49.1
3772,49.1
3773,49.38
3774,49.38
3775,49.66
3776,49.66
3777,49.88
3778,49.88
3779,50.05
3780,50.05
3781,50.15
3782,50.15
3783,50.09
3784,50.09
3785,49.85
3786,49.85
3787,49.5
3788,49.5
3789,49.04
3790,49.04
3791,48.47
3792,48.47
3793,47.91
3794,47.91
3795,47.44
3796,47.44
3797,47.27
3798,47.27
3799,47.54
3800,47.54
3801,47.99
3802,47.99
3803,48.25
3804,48.25
3805,48.32
3806,48.32
3807,48.44
3808,48.44
3809,48.64
3810,48.64
3811,48.8
3812,48.8
3813,48.93
3814,48.93
3815,48.99
3816,48.99
3817,48.91
3818,48.91
3819,48.71
3820,48.71
3821,48.44
3822,48.44
3823,48.12
3824,48.12
3825,47.79
3826,47.79
3827,47.53
3828,47.53
3829,47.55
3830,47.55
3831,47.86
3832,47.86
3833,48.24
3834,48.24
3835,48.45
3836,48.45
3837,48.54
3838,48.54
3839,48.7
3840,48.7
3841,48.9
3842,48.9
3843,49.09
3844,49.09
3845,49.14
3846,49.14
3847,48.97
3848,48.97
3849,48.66
3850,48.66
3851,48.25
3852,48.25
3853,47.8
3854,47.8
3855,47.36
3856,47.36
3857,46.91
3858,46.91
3859,46.54
3860,46.54
3861,46.53
3862,46.53
3863,46.85
3864,46.85
3865,47.21
3866,47.21
3867,47.56
3868,47.56
3869,48.0
3870,48.0
3871,48.4
3872,48.4
3873,48.64
3874,48.64
3875,48.67
3876,48.67
3877,48.53
3878,48.53
3879,48.3
3880,48.3
3881,48.05
3882,48.05
3883,47.75
3884,47.75
3885,47.4
3886,47.4
3887,47.0
3888,47.0
3889,46.67
3890,46.67
3891,46.71
3892,46.71
3893,47.14
3894,47.14
3895,47.64
3896,47.64
3897,48.03
3898,48.03
3899,48.4
3900,48.4
3901,48.83
3902,48.83
3903,49.16
3904,49.16
3905,49.29
3906,49.29
3907,49.19
3908,49.19
3909,48.91
3910,48.91
3911,48.5
3912,48.5
3913,47.99
3914,47.99
3915,47.49
3916,47.49
3917,47.04
3918,47.04
3919,46.67
3920,46.67
3921,46.56
3922,46.56
3923,46.85
3924,46.85
3925,47.34
3926,47.34
3927,47.76
3928,47.76
3929,48.14
3930,48.14
3931,48.52
3932,48.52
3933,48.81
3934,48.81
3935,48.98
3936,48.98
3937,49.07
3938,49.07
3939,49.03
3940,49.03
3941,48.86
3942,48.86
3943,48.65
3944,48.65
3945,48.47
3946,48.47
3947,48.3
3948,48.3
3949,48.06
3950,48.06
3951,47.84
3952,47.84
3953,47.89
3954,47.89
3955,48.11
3956,48.11
3957,48.2
3958,48.2
3959,48.26
3960,48.26
3961,48.49
3962,48.49
3963,48.86
3964,48.86
3965,49.21
3966,49.21
3967,49.42
3968,49.42
3969,49.38
3970,49.38
3971,49.13
3972,49.13
3973,48.75
3974,48.75
3975,48.26
3976,48.26
3977,47.76
3978,47.76
3979,47.33
3980,47.33
3981,47.0
3982,47.0
3983,47.0
3984,47.0
3985,47.41
3986,47.41
3987,47.9
3988,47.9
3989,48.19
3990,48.19
3991,48.42
3992,48.42
3993,48.71
3994,48.71
3995,49.01
3996,49.01
3997,49.32
3998,49.32
3999,49.63
4000,49.63
4001,49.78
4002,49.78
4003,49.67
4004,49.67
4005,49.3
4006,49.3
4007,48.82
4008,48.82
4009,48.31
4010,48.31
4011,47.83
4012,47.83
4013,47.54
4014,47.54
4015,47.69
4016,47.69
4017,48.24
4018,48.24
4019,48.83
4020,48.83
4021,49.2
4022,49.2
4023,49.42
4024,49.42
4025,49.66
4026,49.66
4027,49.93
4028,49.93
4029,50.22
4030,50.22
4031,50.5
4032,50.5
4033,50.66
4034,50.66
4035,50.53
4036,50.53
4037,50.12
4038,50.12
4039,49.59
4040,49.59
4041,49.03
4042,49.03
4043,48.49
4044,48.49
4045,48.14
4046,48.14
4047,48.2
4048,48.2
4049,48.57
4050,48.57
4051,48.92
4052,48.92
4053,49.18
4054,49.18
4055,49.46
4056,49.46
4057,49.76
4058,49.76
4059,50.04
4060,50.04
4061,50.3
4062,50.3
4063,50.42
4064,50.42
4065,50.27
4066,50.27
4067,49.96
4068,49.96
4069,49.6
4070,49.6
4071,49.2
4072,49.2
4073,48.73
4074,48.73
4075,48.28
4076,48.28
4077,48.13
4078,48.13
4079,48.46
4080,48.46
4081,48.97
4082,48.97
4083,49.3
4084,49.3
4085,49.47
4086,49.47
4087,49.67
4088,49.67
4089,49.87
4090,49.87
4091,50.02
4092,50.02
4093,50.03
4094,50.03
4095,49.84
4096,49.84
4097,49.52
4098,49.52
4099,49.15
4100,49.15
4101,48.76
4102,48.76
4103,48.34
4104,48.34
4105,47.9
4106,47.9
4107,47.53
4108,47.53
4109,47.49
4110,47.49
4111,47.89
4112,47.89
4113,48.47
4114,48.47
4115,48.86
4116,48.86
4117,49.08
4118,49.08
4119,49.26
4120,49.26
4121,49.39
4122,49.39
4123,49.51
4124,49.51
4125,49.57
4126,49.57
4127,49.44
4128,49.44
4129,49.12
4130,49.12
4131,48.69
4132,48.69
4133,48.2
4134,48.2
4135,47.72
4136,47.72
4137,47.28
4138,47.28
4139,47.03
